x,y
0.0,0.0
0.04908738521234052,0.049067674327418015
0.09817477042468103,0.0980171403295606
0.14726215563702155,0.14673047445536175
0.19634954084936207,0.19509032201612825
0.2454369260617026,0.24298017990326387
0.2945243112740431,0.29028467725446233
0.3436116964863836,0.33688985339222005
0.39269908169872414,0.3826834323650898
0.44178646691106466,0.4275550934302821
0.4908738521234052,0.47139673682599764
0.5399612373357456,0.5141027441932217
0.5890486225480862,0.5555702330196022
0.6381360077604268,0.5956993044924334
0.6872233929727672,0.6343932841636455
0.7363107781851077,0.6715589548470183
0.7853981633974483,0.7071067811865475
0.8344855486097889,0.7409511253549591
0.8835729338221293,0.773010453362737
0.9326603190344698,0.8032075314806448
0.9817477042468103,0.8314696123025452
1.030835089459151,0.8577286100002721
1.0799224746714913,0.8819212643483549
1.1290098598838318,0.9039892931234433
1.1780972450961724,0.9238795325112867
1.227184630308513,0.9415440651830208
1.2762720155208536,0.9569403357322089
1.325359400733194,0.970031253194544
1.3744467859455345,0.9807852804032304
1.423534171157875,0.989176509964781
1.4726215563702154,0.9951847266721968
1.521708941582556,0.9987954562051724
1.5707963267948966,1.0
1.6198837120072371,0.9987954562051724
1.6689710972195777,0.9951847266721969
1.718058482431918,0.989176509964781
1.7671458676442586,0.9807852804032304
1.8162332528565992,0.970031253194544
1.8653206380689396,0.9569403357322089
1.9144080232812801,0.9415440651830208
1.9634954084936207,0.9238795325112867
2.012582793705961,0.9039892931234434
2.061670178918302,0.881921264348355
2.110757564130642,0.8577286100002721
2.1598449493429825,0.8314696123025455
2.2089323345553233,0.8032075314806449
2.2580197197676637,0.7730104533627371
2.3071071049800045,0.740951125354959
2.356194490192345,0.7071067811865476
2.405281875404685,0.6715589548470186
2.454369260617026,0.6343932841636455
2.5034566458293663,0.5956993044924335
2.552544031041707,0.5555702330196022
2.6016314162540475,0.5141027441932218
2.650718801466388,0.47139673682599786
2.6998061866787286,0.42755509343028203
2.748893571891069,0.3826834323650899
2.7979809571034093,0.33688985339222033
2.84706834231575,0.2902846772544624
2.8961557275280905,0.24298017990326407
2.945243112740431,0.1950903220161286
2.9943304979527716,0.1467304744553618
3.043417883165112,0.09801714032956083
3.0925052683774528,0.049067674327417966
3.141592653589793,1.2246467991473532e-16
