x,y
0.054165390579134366,0.054138908585417526
0.1624961717374031,0.16178199655276473
0.2708269528956718,0.2675283385292208
0.3791577340539406,0.3701381553399144
0.4874885152122093,0.46840844069979015
0.595819296370478,0.5611870653623824
0.7041500775287468,0.6473862847818277
0.8124808586870155,0.7259954919231308
0.9208116398452842,0.7960930657056438
1.029142421003553,0.8568571761675893
1.1374732021618217,0.907575419670957
1.2458039833200905,0.9476531711828025
1.3541347644783592,0.9766205557100867
1.462465545636628,0.9941379571543596
1.5707963267948966,1.0
1.6791271079531653,0.9941379571543596
1.787457889111434,0.9766205557100867
1.8957886702697029,0.9476531711828025
2.0041194514279717,0.907575419670957
2.11245023258624,0.8568571761675894
2.2207810137445088,0.7960930657056439
2.3291117949027775,0.725995491923131
2.4374425760610463,0.6473862847818278
2.545773357219315,0.5611870653623825
2.654104138377584,0.4684084406997902
2.7624349195358526,0.3701381553399144
2.8707657006941214,0.2675283385292208
2.9790964818523897,0.16178199655276512
3.0874272630106585,0.054138908585417894
