x,y
-0.9887640449438202,0.03930607728226835
-0.9662921348314606,0.04107955046390176
-0.9438202247191011,0.04297394219866429
-0.9213483146067416,0.04500031246271751
-0.898876404494382,0.04717099112082468
-0.8764044943820224,0.049499753157398095
-0.8539325842696629,0.052002022045548546
-0.8314606741573034,0.05469510637269456
-0.8089887640449438,0.05759847586913999
-0.7865168539325842,0.060734084234900836
-0.7640449438202247,0.0641267476785324
-0.7415730337078652,0.06780458992818071
-0.7191011235955056,0.07179956671893838
-0.696629213483146,0.07614808548273908
-0.6741573033707865,0.08089173925919875
-0.651685393258427,0.08607817780723964
-0.6292134831460674,0.0917621436266957
-0.6067415730337078,0.09800670617784983
-0.5842696629213483,0.10488473404748348
-0.5617977528089888,0.11248065207821528
-0.5393258426966292,0.12089253827017295
-0.5168539325842696,0.13023462290985025
-0.4943820224719101,0.1406402585181371
-0.4719101123595506,0.15226543126814168
-0.449438202247191,0.16529287786148036
-0.4269662921348314,0.17993684832239162
-0.4044943820224719,0.19644850078123063
-0.3820224719101124,0.2151218054914315
-0.3595505617977528,0.23629963306583932
-0.3370786516853932,0.26037934321685685
-0.3146067415730337,0.28781657643254244
-0.2921348314606742,0.31912493453124363
-0.2696629213483146,0.35486761345817847
-0.247191011235955,0.39563458368712867
-0.2247191011235955,0.44199542436247974
-0.202247191011236,0.4944135821733973
-0.1797752808988764,0.553103833531178
-0.1573033707865168,0.6178145230481243
-0.1348314606741573,0.6875271243815642
-0.1123595505617978,0.7600997984838306
-0.0898876404494382,0.8319504253754858
-0.0674157303370786,0.8979707516154634
-0.0449438202247191,0.9519288547049632
-0.022471910112359605,0.9875327265926942
0.0,1.0
0.022471910112359605,0.9875327265926942
0.04494382022471899,0.9519288547049637
0.0674157303370786,0.8979707516154634
0.0898876404494382,0.8319504253754858
0.1123595505617978,0.7600997984838306
0.1348314606741574,0.6875271243815637
0.1573033707865168,0.6178145230481243
0.1797752808988764,0.553103833531178
0.202247191011236,0.4944135821733973
0.2247191011235954,0.44199542436248007
0.247191011235955,0.39563458368712867
0.2696629213483146,0.35486761345817847
0.2921348314606742,0.31912493453124363
0.3146067415730338,0.28781657643254227
0.3370786516853932,0.26037934321685685
0.3595505617977528,0.23629963306583932
0.3820224719101124,0.2151218054914315
0.4044943820224718,0.19644850078123074
0.4269662921348314,0.17993684832239162
0.449438202247191,0.16529287786148036
0.4719101123595506,0.15226543126814168
0.4943820224719102,0.14064025851813705
0.5168539325842696,0.13023462290985025
0.5393258426966292,0.12089253827017295
0.5617977528089888,0.11248065207821528
0.5842696629213482,0.10488473404748352
0.6067415730337078,0.09800670617784983
0.6292134831460674,0.0917621436266957
0.651685393258427,0.08607817780723964
0.6741573033707866,0.08089173925919872
0.696629213483146,0.07614808548273908
0.7191011235955056,0.07179956671893838
0.7415730337078652,0.06780458992818071
0.7640449438202246,0.06412674767853242
0.7865168539325842,0.060734084234900836
0.8089887640449438,0.05759847586913999
0.8314606741573034,0.05469510637269456
0.853932584269663,0.05200202204554854
0.8764044943820224,0.049499753157398095
0.898876404494382,0.04717099112082468
0.9213483146067416,0.04500031246271751
0.943820224719101,0.0429739421986643
0.9662921348314606,0.04107955046390176
0.9887640449438202,0.03930607728226835
